frame_id,method,translation_norm_mm,pose_l2,shape_l2
Sub05/Date03_Sub05_backpack/t0035.000,O3,14.262845993041992,0.0,0.2931511104106903
Sub05/Date03_Sub05_backpack/t0035.000,O4,21.398439407348633,0.14413540065288544,0.23475459218025208
Sub05/Date03_Sub05_backpack/t0070.000,O2,9.154618263244629,0.1348322629928589,0.0
Sub05/Date03_Sub05_backpack/t0070.000,O3,13.841437339782715,0.0,0.28034064173698425
Sub05/Date03_Sub05_backpack/t0070.000,O4,9.106818199157715,0.13418401777744293,0.2202407419681549
Sub05/Date03_Sub05_backpack/t0101.000,O2,27.290239334106445,0.13555218279361725,0.0
Sub05/Date03_Sub05_backpack/t0101.000,O3,25.668148040771484,0.0,0.2427387684583664
Sub05/Date03_Sub05_backpack/t0101.000,O4,27.69182586669922,0.1354793757200241,0.21044707298278809
Sub05/Date03_Sub05_stool/t0019.000,O2,34.299503326416016,0.1636216938495636,0.0
Sub05/Date03_Sub05_stool/t0019.000,O3,9.26240348815918,0.0,0.34794434905052185
Sub05/Date03_Sub05_stool/t0019.000,O4,34.910648345947266,0.1637704074382782,0.30878573656082153
Sub05/Date03_Sub05_stool/t0035.000,O2,7.557741165161133,0.1068502813577652,0.0
Sub05/Date03_Sub05_stool/t0035.000,O3,8.746991157531738,0.0,0.29058220982551575
Sub05/Date03_Sub05_stool/t0035.000,O4,7.939010143280029,0.10815533250570297,0.2129872590303421
Sub05/Date03_Sub05_stool/t0050.000,O2,18.4858455657959,0.10459863394498825,0.0
Sub05/Date03_Sub05_stool/t0050.000,O3,17.79252052307129,0.0,0.22354058921337128
Sub05/Date03_Sub05_stool/t0050.000,O4,18.261526107788086,0.10378313809633255,0.18999268114566803
Sub05/Date03_Sub05_yogaball/t0019.000,O2,33.019126892089844,0.1095580980181694,0.0
Sub05/Date03_Sub05_yogaball/t0019.000,O3,55.69252395629883,0.0,0.22778940200805664
Sub05/Date03_Sub05_yogaball/t0019.000,O4,32.01488494873047,0.10909163951873779,0.1889112889766693
Sub05/Date03_Sub05_yogaball/t0035.000,O2,19.069787979125977,0.1388586312532425,0.0
Sub05/Date03_Sub05_yogaball/t0035.000,O3,7.747535228729248,0.0,0.28278690576553345
Sub05/Date03_Sub05_yogaball/t0035.000,O4,19.41733741760254,0.1357996016740799,0.2306581437587738
Sub05/Date03_Sub05_yogaball/t0051.000,O2,17.30043601989746,0.12299955636262894,0.0
Sub05/Date03_Sub05_yogaball/t0051.000,O3,14.582714080810547,0.0,0.2760116159915924
Sub05/Date03_Sub05_yogaball/t0051.000,O4,17.39879035949707,0.12179040908813477,0.2057766169309616
Sub06/Date05_Sub06_backpack_back/t0015.000,O2,8.110358238220215,0.1313115656375885,0.0
Sub06/Date05_Sub06_backpack_back/t0015.000,O3,8.60927963256836,0.0,0.2479487508535385
Sub06/Date05_Sub06_backpack_back/t0015.000,O4,8.645234107971191,0.12947343289852142,0.18501496315002441
Sub06/Date05_Sub06_backpack_back/t0026.000,O2,16.360851287841797,0.12799526751041412,0.0
Sub06/Date05_Sub06_backpack_back/t0026.000,O3,18.727680206298828,0.0,0.25204795598983765
Sub06/Date05_Sub06_backpack_back/t0026.000,O4,17.16290283203125,0.12389249354600906,0.22249215841293335
Sub06/Date05_Sub06_backpack_back/t0038.000,O2,10.32219409942627,0.14003325998783112,0.0
Sub06/Date05_Sub06_backpack_back/t0038.000,O3,10.843194007873535,0.0,0.3205769658088684
Sub06/Date05_Sub06_backpack_back/t0038.000,O4,11.38475227355957,0.13758812844753265,0.2614407539367676
Sub06/Date05_Sub06_stool_sit/t0015.000,O2,21.3956298828125,0.12580618262290955,0.0
Sub06/Date05_Sub06_stool_sit/t0015.000,O3,10.356489181518555,0.0,0.287413090467453
Sub06/Date05_Sub06_stool_sit/t0015.000,O4,19.744157791137695,0.12486615031957626,0.22941288352012634
Sub06/Date05_Sub06_stool_sit/t0027.000,O2,17.84996223449707,0.13429054617881775,0.0
Sub06/Date05_Sub06_stool_sit/t0027.000,O3,6.817124366760254,0.0,0.324057936668396
Sub06/Date05_Sub06_stool_sit/t0027.000,O4,17.012130737304688,0.13379542529582977,0.30723869800567627
Sub06/Date05_Sub06_stool_sit/t0038.000,O2,18.506940841674805,0.13930389285087585,0.0
Sub06/Date05_Sub06_stool_sit/t0038.000,O3,10.849404335021973,0.0,0.27286091446876526
