subject,sequence,frame,frame_id,camera,role,method,absolute_median_mm,absolute_mean_mm,absolute_p90_mm,absolute_p95_mm,absolute_coverage_50mm,aligned_median_mm,aligned_mean_mm,aligned_p90_mm,aligned_p95_mm,aligned_coverage_50mm,aligned_translation_mm
Sub04,Date03_Sub04_backpack_back,t0037.000,Sub04/Date03_Sub04_backpack_back/t0037.000,K2,HELD_OUT,O1,12.745632726900816,32.89035853449814,44.22563564324619,52.448533523251754,0.9354,12.54184535263422,31.142213711349033,37.107820815468884,46.42284906278421,0.9638,14.87153129272708
Sub04,Date03_Sub04_backpack_back,t0037.000,Sub04/Date03_Sub04_backpack_back/t0037.000,K2,HELD_OUT,O2,16.757725111705035,34.74697497760928,42.59537702512223,50.519976021324474,0.9478,8.743591918231731,28.51047081503712,34.2661503511928,39.637555946371606,0.9836,21.088740748331745
Sub04,Date03_Sub04_backpack_back,t0037.000,Sub04/Date03_Sub04_backpack_back/t0037.000,K2,HELD_OUT,O3,13.12149981195327,33.869689547769426,46.090806668398336,54.564097216131884,0.9286,12.87431242962433,31.369722815862147,37.88122783448701,47.050776714895306,0.9634,17.885290422266454
Sub04,Date03_Sub04_backpack_back,t0037.000,Sub04/Date03_Sub04_backpack_back/t0037.000,K2,HELD_OUT,O4,16.420377076045355,34.25959932537046,41.690603010916504,47.87728169358679,0.9662,8.53662907185578,28.182052007871146,33.132832568479856,38.58886591177394,0.984,20.57989431523661
Sub04,Date03_Sub04_backpack_back,t0037.000,Sub04/Date03_Sub04_backpack_back/t0037.000,K3,HELD_OUT,O0,27.088578860635415,56.03524971794196,62.29476866963458,73.50140492136573,0.8042,13.728042796274007,43.063445329546404,36.697436231192896,48.50079176900021,0.9516,47.80723877745357
Sub04,Date03_Sub04_backpack_back,t0037.000,Sub04/Date03_Sub04_backpack_back/t0037.000,K3,HELD_OUT,O1,11.261681610886118,41.12764553287166,34.33204621972728,50.16485433979514,0.9494,9.957302187161659,40.11371331729325,33.185583177950896,49.414356043382625,0.9522,10.131671161094927
Sub04,Date03_Sub04_backpack_back,t0037.000,Sub04/Date03_Sub04_backpack_back/t0037.000,K3,HELD_OUT,O2,8.824553974375004,39.45187699132387,31.798387185766888,51.56582146430759,0.9466,8.78149569212649,39.21897327495953,29.83310560659126,49.26787635084203,0.9508,6.2352643017084635
Sub04,Date03_Sub04_backpack_back,t0037.000,Sub04/Date03_Sub04_backpack_back/t0037.000,K3,HELD_OUT,O3,11.496344112142275,41.58340699663842,37.04847505293672,56.489382135999065,0.9376,9.896819026829657,40.4026573923529,34.708708531891624,53.40485457540283,0.9426,10.723957583225266
Sub04,Date03_Sub04_backpack_back,t0037.000,Sub04/Date03_Sub04_backpack_back/t0037.000,K3,HELD_OUT,O4,8.927799196282383,39.1026559936875,30.93575074355452,48.218118170529586,0.9538,8.752166491220912,38.870356323272986,28.770968075834293,45.975049664642306,0.9572,6.53609455192401
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K0,K0_DIAGNOSTIC,O0,32.70422285689477,46.76952110175334,69.30300473495983,167.97235050140927,0.796,10.160896923617056,26.638481853160158,41.19115107088119,167.50244881512359,0.9132,38.73598189531971
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K0,K0_DIAGNOSTIC,O1,10.166625449106704,26.864854652752932,41.515753611404584,168.01867380948494,0.9112,9.968634373148685,26.58939348060288,41.38450487057077,167.12005629018864,0.9132,5.90565850561354
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K0,K0_DIAGNOSTIC,O2,6.898434223693805,22.51703609722742,23.557533809828033,165.56065315597047,0.94,7.001543083827551,22.363398977678564,22.972061734823832,161.89774835487552,0.9402,3.703105229901301
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K0,K0_DIAGNOSTIC,O3,9.744223816677497,26.374396344045877,41.00498073908784,165.27144316431105,0.9156,9.509657171175327,26.085862950751466,40.97758850226275,162.4863302821241,0.9162,3.6455455687312366
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K0,K0_DIAGNOSTIC,O4,6.682635584653065,22.32647927477134,23.465553138024806,166.06838063991984,0.9402,6.774479230605764,22.080710080450825,22.545632387064973,161.70405031662236,0.9402,4.429249682893691
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K1,HELD_OUT,O0,14.523394485134201,36.3155184753584,48.551260551379386,59.05989215790927,0.9074,8.387376668891356,30.173239238913155,35.388523868756266,46.50544002681053,0.9682,28.957065658614102
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K1,HELD_OUT,O1,13.245366427990353,32.2694559976056,33.364865174295595,38.862327738802996,0.981,8.817273741205806,30.038232477019577,34.703128739271385,44.07388709894499,0.9748,9.914469978808182
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K1,HELD_OUT,O2,9.756325611790741,28.586217335450474,28.30677541307134,34.177252626712736,0.9908,7.557472824532029,27.600195025493782,29.224514805799963,36.226936769328496,0.9904,7.413579259667681
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K1,HELD_OUT,O3,12.695919497166045,32.015839784307,33.35526093559256,37.5866937104078,0.9788,10.226149821943466,30.410850373920326,34.29257917080778,41.28043927289527,0.9766,10.971412019908325
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K1,HELD_OUT,O4,8.937892993413552,28.19818848278843,28.725299126916067,34.958158757452296,0.9908,7.639729362710591,27.506658916446817,28.59745211275677,35.20054084429253,0.99,7.15956610578646
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K2,HELD_OUT,O0,18.944890117737913,26.071893488868657,42.43444508754914,52.968073342969134,0.9396,13.550720510463698,21.27732889587388,35.1535530496325,44.26827483808812,0.9634,25.478892288625353
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K2,HELD_OUT,O1,14.30963907990029,21.571057072192996,35.609143433520366,42.772601857367846,0.9688,11.884458894359959,19.868280682110065,33.157807243316604,42.381347363630645,0.9696,14.10744432789464
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K2,HELD_OUT,O2,11.189326264746253,17.91512869090588,28.784235326622365,32.81088734044355,0.9896,10.674120264736843,16.978384419134766,25.133412966316108,29.390355665787798,0.9898,9.624826041910183
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K2,HELD_OUT,O3,13.125399622370967,20.301473260307777,34.00693818821281,40.98156555337103,0.975,10.839369604176945,19.54116909114471,33.933318090387274,42.5402791466389,0.9694,9.503728680596655
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K2,HELD_OUT,O4,11.382969277609874,18.1180832780944,29.42312703812505,33.25749365461386,0.9896,10.366978336770277,16.844981944069236,24.569258345958314,28.61502768608755,0.9898,11.167145430071594
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K3,HELD_OUT,O0,16.94819719067128,24.705579160526757,40.713180751049755,52.041034854223916,0.9454,9.83417933833023,17.716896606210394,29.29914451808823,40.60853649163433,0.968,28.893193891780967
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K3,HELD_OUT,O1,9.03371099220646,16.74180889227168,28.605321808064666,38.988893699480435,0.974,8.477267377756656,16.216292379714556,27.3507181245206,37.686034364054386,0.9778,6.838153572135235
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K3,HELD_OUT,O2,9.928866685909316,16.758320963584225,26.790356429687225,33.13994878731817,0.984,8.344236311799886,15.740576318131614,26.242990443344333,33.272705626599894,0.9884,8.118920628594756
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K3,HELD_OUT,O3,8.956377503786308,16.38561200039445,26.440538844742527,36.433814527723264,0.9788,8.519605809697794,16.173032088742843,26.389948999820877,36.27457115112634,0.9802,4.110371061251313
Sub04,Date03_Sub04_stool_sit,t0015.000,Sub04/Date03_Sub04_stool_sit/t0015.000,K3,HELD_OUT,O4,9.601022663407564,16.520474141733104,26.50134064536265,33.14623509012459,0.9842,8.222258448719177,15.651466837760573,26.13751296025629,32.99000437647735,0.9888,7.427668951203543
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K0,K0_DIAGNOSTIC,O0,44.07744060224367,86.3628042061358,273.44748911674134,315.4565464108159,0.5564,30.01086163714504,78.10038005054251,267.57632993215395,313.97214239208546,0.7144,30.975025692275718
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K0,K0_DIAGNOSTIC,O1,20.545581449815277,79.83676062976052,287.645202091391,333.9122748462432,0.7236,28.88306019837039,77.64192764385953,267.7797991422747,313.9255531906984,0.7178,23.98641089144303
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K0,K0_DIAGNOSTIC,O2,14.088436830789801,67.13118676306918,260.22457319396835,310.4331286517113,0.7302,20.28380629728703,66.98402451172667,247.35709409884063,298.3238529509906,0.7256,14.239164665489753
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K0,K0_DIAGNOSTIC,O3,20.177858551821803,74.95873446275411,272.1461720972898,318.8413670006243,0.7132,29.13866560841337,75.25099516493471,259.77992903128586,305.0664213895262,0.715,20.09391676238542
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K0,K0_DIAGNOSTIC,O4,13.680911390347859,66.35004523265097,258.07768660207796,308.3584000304648,0.7312,19.72659426108349,66.165586088831,245.75065171553157,295.99846016829525,0.726,14.397686462612764
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K1,HELD_OUT,O0,15.832860619776469,39.615132138730715,78.12303998844179,107.94482066320042,0.8282,11.755106656147767,32.13064560944777,58.46358680743683,86.54633109012751,0.8816,31.016386014556872
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K1,HELD_OUT,O1,12.036018193581985,32.132507258238995,55.39603817920847,84.39403101830871,0.8868,11.76550338253751,31.557287693610252,52.318751626357496,80.18181325627344,0.8944,6.978241611178209
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K1,HELD_OUT,O2,15.60702227058222,35.28418146076299,51.52777593604024,85.03075391652901,0.8922,12.688228173429264,31.34417364032051,46.56478165380149,74.9074993315906,0.9116,21.25861863355927
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K1,HELD_OUT,O3,15.446607730560247,35.200105367567275,57.181233652148045,91.59847367589217,0.878,12.516121356235551,32.625379459785506,51.879306441927035,84.03975694741149,0.894,16.693818056178454
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K1,HELD_OUT,O4,15.925758182403662,35.81143639647281,52.48915631596131,87.3932947967991,0.888,12.94834935684732,31.774476311882463,47.555559354197264,75.86453409378704,0.908,21.735119851088584
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K2,HELD_OUT,O0,38.63365014476325,48.03608080472069,104.24224029159635,133.47096957322674,0.6496,25.4764148894522,34.272796924443064,76.89048773870043,98.01315179075553,0.8202,54.764555303060966
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K2,HELD_OUT,O1,23.123916426498194,36.07216622787393,87.8623255651774,108.02770592720684,0.7878,26.99719394296056,34.82436909435352,75.854758116086,95.5360137207616,0.813,22.648874347348613
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K2,HELD_OUT,O2,23.192295408192315,36.685907011731054,82.8871255721533,109.33224522785818,0.7404,23.99673053380338,34.19403647443283,69.48061853312993,97.02003806166195,0.786,23.077090754213778
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K2,HELD_OUT,O3,24.67693273060623,38.3363380811606,90.54663119614551,110.74904627530962,0.7224,28.444908867275988,36.38017041816099,78.02128972693363,96.17540484995753,0.7886,24.976038535915663
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K2,HELD_OUT,O4,23.360299081768005,37.35838333705189,84.67949778449116,110.62889743841099,0.7338,24.011136588815432,34.47497522487794,70.47032276914094,97.98999491531333,0.7822,24.65956520114445
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K3,HELD_OUT,O0,16.109022499502647,31.030866560498573,80.86513401643585,109.71678380486833,0.8254,13.213359972260768,24.529644947870477,64.54954001356525,92.10252615623325,0.8684,31.058360690141146
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K3,HELD_OUT,O1,14.242060098348066,25.658921626302842,67.8265138056993,95.65634254266473,0.8664,14.728235985321199,24.56607822183702,59.28337421203915,86.7219613806278,0.879,12.539718119722773
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K3,HELD_OUT,O2,16.880746837567695,30.288933357416497,78.83303859250336,96.77243276002062,0.8018,17.84063167824949,27.371516638900804,65.67945438034,80.89654946917612,0.844,22.808090309632647
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K3,HELD_OUT,O3,16.77938794572428,29.290047916470666,74.66443648193753,102.96916502786767,0.8294,16.165785473969507,26.561885101524233,61.055008521516534,90.83528537272792,0.8652,18.98966747019339
Sub04,Date03_Sub04_stool_sit,t0027.000,Sub04/Date03_Sub04_stool_sit/t0027.000,K3,HELD_OUT,O4,17.314411376630616,30.86508391595426,80.40885111288317,99.05214990466797,0.7984,18.013518957889737,27.8628435032962,67.17736668003619,82.22717923048401,0.8394,23.390721903735432
Sub04,Date03_Sub04_stool_sit,t0038.000,Sub04/Date03_Sub04_stool_sit/t0038.000,K0,K0_DIAGNOSTIC,O0,44.587319751449186,45.08101059062805,67.68137539374534,80.81707363614429,0.6346,8.620565494513617,14.70925021092536,36.291904372918204,50.906471202378036,0.947,62.85803081483317
Sub04,Date03_Sub04_stool_sit,t0038.000,Sub04/Date03_Sub04_stool_sit/t0038.000,K0,K0_DIAGNOSTIC,O1,9.336393507340706,15.196935156561024,36.11275785426419,53.292628972375496,0.9436,8.521293834908445,14.616355008423806,36.307223289813884,50.04189618526726,0.9498,7.09750056190393
Sub04,Date03_Sub04_stool_sit,t0038.000,Sub04/Date03_Sub04_stool_sit/t0038.000,K0,K0_DIAGNOSTIC,O2,7.1179301661906145,12.839676711484193,30.862328933042036,46.77261949309135,0.958,6.975499816427618,12.709981533645845,30.79332817659108,47.256715345030884,0.9574,2.4217501128351397
Sub04,Date03_Sub04_stool_sit,t0038.000,Sub04/Date03_Sub04_stool_sit/t0038.000,K0,K0_DIAGNOSTIC,O3,8.284876361670339,14.356413500799839,36.60056392624109,49.6187898784309,0.952,8.246481673245707,14.262987203655788,35.87511936838977,48.972225933797006,0.9518,3.032411952890932
Sub04,Date03_Sub04_stool_sit,t0038.000,Sub04/Date03_Sub04_stool_sit/t0038.000,K0,K0_DIAGNOSTIC,O4,6.810730503287443,12.563323751561702,30.129606011268564,46.595387839937956,0.9584,6.713041391673433,12.48847640368839,30.056438044169997,46.957666377017816,0.9578,1.8901803424264587
Sub04,Date03_Sub04_stool_sit,t0038.000,Sub04/Date03_Sub04_stool_sit/t0038.000,K1,HELD_OUT,O0,29.970171125281652,40.79939153897923,71.61180759480496,87.30761857921095,0.7224,12.040178973118966,22.060732160427786,36.62350953163072,53.666877466828566,0.9432,52.07970761476502
Sub04,Date03_Sub04_stool_sit,t0038.000,Sub04/Date03_Sub04_stool_sit/t0038.000,K1,HELD_OUT,O1,12.144706416951234,21.767947608198075,35.02751335881008,50.821893097248164,0.9478,11.869925964384187,21.246583684879194,33.891742660480574,48.63349848625858,0.9528,6.200611555832899
Sub04,Date03_Sub04_stool_sit,t0038.000,Sub04/Date03_Sub04_stool_sit/t0038.000,K1,HELD_OUT,O2,9.806929552006363,19.22369737626501,31.230295377092276,42.7462450809922,0.9608,9.82021139778272,19.18581622305544,30.435083881539992,42.50837880871146,0.9606,2.2888428375375836
Sub04,Date03_Sub04_stool_sit,t0038.000,Sub04/Date03_Sub04_stool_sit/t0038.000,K1,HELD_OUT,O3,11.795462930356472,21.182740738592273,33.873061006856716,47.91580410779611,0.9534,11.918720463458808,21.1183135528682,33.382261344948446,47.71817065489472,0.9532,2.3781330775183083
Sub04,Date03_Sub04_stool_sit,t0038.000,Sub04/Date03_Sub04_stool_sit/t0038.000,K1,HELD_OUT,O4,9.63834725082451,19.017760383137478,30.49687230639875,42.529388729724666,0.9614,9.669230741403364,19.009400155529644,30.19828826591457,42.28487004425597,0.9624,2.044271049600184
Sub04,Date03_Sub04_stool_sit,t0038.000,Sub04/Date03_Sub04_stool_sit/t0038.000,K2,HELD_OUT,O0,32.89289389052219,41.52948181022853,74.77084048393162,81.04020602716446,0.6642,20.602821245499477,26.24342271634645,38.15939258551266,50.616780334422046,0.9478,62.21590637344226
Sub04,Date03_Sub04_stool_sit,t0038.000,Sub04/Date03_Sub04_stool_sit/t0038.000,K2,HELD_OUT,O1,21.910967080130447,27.525938130404953,41.40085574480702,47.39414077395868,0.9586,19.324391471747553,25.298007167558847,39.080122727372654,53.458347591412206,0.9424,21.745279986721485
Sub04,Date03_Sub04_stool_sit,t0038.000,Sub04/Date03_Sub04_stool_sit/t0038.000,K2,HELD_OUT,O2,15.935014437326956,22.244781310311666,35.28063753460814,40.8593512796553,0.9738,14.518196105481245,20.947343846144165,31.503099607805545,44.35635871503861,0.963,14.899392952699918
Sub04,Date03_Sub04_stool_sit,t0038.000,Sub04/Date03_Sub04_stool_sit/t0038.000,K2,HELD_OUT,O3,21.253716746945464,26.562156668737966,39.270176414416916,47.650990944307765,0.958,18.94352468072853,24.97626694432651,38.928697350601,53.70815425413823,0.942,18.21841429446996
